 6  1  20.000  20.000  20.000   5.615   7.183   5.320   3.543   2.157   1.241   0.570   0.260   0.135   0.180   0.075   0.004  -0.168  -0.345  -0.214  -0.234
 6  2  20.000  20.000  20.000   5.595   5.777   4.789   3.222   1.882   0.947   0.019  -0.278  -0.239  -0.055  -0.245  -0.155   0.048   0.007   0.056   0.022
 6  3  20.000  20.000   2.189   1.849   0.716  -0.705  -1.356  -1.245  -0.646  -0.240   0.049   0.147   0.246   0.175   0.081   0.273   0.319   0.257   0.060
 6  4  20.000  20.000  20.000   2.592   1.003   0.079  -0.639  -0.673  -0.439  -0.283  -0.081  -0.053   0.026   0.013   0.023   0.105   0.113   0.190   0.179
 6  5  20.000  20.000  20.000   4.447   3.664   2.300   1.154   0.115  -0.346  -0.423  -0.206  -0.048   0.053   0.005  -0.004   0.014   0.014   0.075   0.098
 6  6  20.000  20.000  20.000  20.000   4.621   3.595   2.173   0.860   0.251   0.030   0.175   0.231   0.251   0.116  -0.051  -0.163  -0.205  -0.175  -0.169
 6  7  20.000  20.000   2.333   4.608   4.790   3.301   1.941   0.873   0.306   0.077   0.175   0.122   0.130   0.016  -0.086  -0.125  -0.161  -0.137  -0.122
 6  8  20.000  20.000  20.000  20.000  20.000   5.806   4.139   2.257   1.205   0.738   0.553   0.191  -0.009  -0.200  -0.254  -0.221  -0.197  -0.119  -0.095
 6  9  20.000  20.000  20.000   4.979   4.350   2.416   0.971  -0.196  -0.532  -0.489  -0.236  -0.143  -0.031  -0.003   0.038   0.114   0.107   0.154   0.152
 6 10  20.000  20.000  20.000  20.000   3.980   2.910   1.146   0.176  -0.196  -0.309  -0.226  -0.175  -0.081  -0.060  -0.034   0.045   0.075   0.112   0.116
 6 11  20.000  20.000  20.000   2.302   1.052   0.082  -0.662  -0.805  -0.487  -0.306  -0.066   0.028   0.108   0.100   0.111   0.160   0.107   0.120   0.056
 6 12  20.000  20.000   1.235   2.816   1.782   1.065  -0.014  -0.409  -0.395  -0.249  -0.080  -0.070  -0.018  -0.002   0.038   0.065   0.043   0.110   0.113
 6 13  20.000  20.000  20.000  20.000   3.009   2.090   1.206  -0.036  -0.516  -0.508  -0.226  -0.061   0.060  -0.096  -0.063   0.065   0.106   0.189   0.163
 6 14  20.000  20.000  20.000  20.000  20.000   3.519   2.833   1.676   0.906   0.385   0.166  -0.026  -0.061  -0.080  -0.152  -0.135  -0.133  -0.060  -0.122
 6 15  20.000  20.000  20.000   2.701   4.269   2.589   0.516  -0.321  -0.408  -0.402  -0.128  -0.070   0.031   0.013   0.055   0.088   0.048   0.067   0.081
 6 16  20.000  20.000  20.000  20.000   5.164   4.400   2.091   0.614   0.186   0.116   0.102  -0.021  -0.027  -0.121  -0.094  -0.052  -0.087  -0.040  -0.041
 6 17  20.000  20.000  20.000   1.491   0.639  -0.236  -0.856  -0.688  -0.514  -0.302  -0.075  -0.016   0.105   0.107   0.096   0.152   0.140   0.154   0.082
 6 18  20.000  20.000   1.038   1.703   1.790   1.084   0.398  -0.200  -0.241  -0.185  -0.004  -0.039   0.057   0.004  -0.037  -0.011  -0.013   0.036   0.071
 6 19  20.000  20.000  20.000   2.034   1.656   1.390   0.967   0.817   0.515   0.383   0.313   0.263   0.157  -0.055  -0.088  -0.169  -0.208  -0.147  -0.153
 7  0  20.000  20.000  20.000   3.840   4.715   4.085   2.728   1.731   1.053   0.593   0.440   0.330   0.164  -0.044  -0.134  -0.294  -0.243  -0.208  -0.158
 7  1  20.000  20.000  20.000  20.000   6.460   4.517   3.311   1.993   1.122   0.576   0.299   0.092   0.033  -0.068  -0.133  -0.208  -0.262  -0.120  -0.113
 7  2  20.000  20.000  20.000  20.000   4.846   2.966   1.543   1.095   0.579  -0.030  -0.207  -0.142  -0.008  -0.172  -0.096   0.012  -0.035   0.014  -0.001
 7  3  20.000  20.000   1.889   1.096   0.123  -1.101  -1.391  -1.036  -0.475  -0.109   0.140   0.201   0.292   0.183   0.112   0.255   0.236   0.130  -0.039
 7  4  20.000  20.000   0.542   0.802   0.047  -0.874  -1.243  -1.007  -0.668  -0.301   0.002   0.101   0.152   0.129   0.126   0.147   0.192   0.243   0.253
 7  5  20.000  20.000   1.840   4.114   4.073   2.100   0.931   0.011  -0.379  -0.427  -0.184  -0.060   0.026   0.026   0.031   0.058   0.034   0.071   0.060
 7  6  20.000  20.000   2.333   4.608   4.790   3.301   1.941   0.873   0.306   0.077   0.175   0.122   0.130   0.016  -0.086  -0.125  -0.161  -0.137  -0.122
 7  7  20.000  20.000  20.000  20.000  20.000   3.667   1.674   0.665   0.242   0.082   0.125   0.009   0.015  -0.074  -0.120  -0.159  -0.116  -0.037   0.017
 7  8  20.000  20.000  20.000  20.000  20.000   4.765   3.791   2.414   1.110   0.669   0.459   0.175  -0.020  -0.244  -0.248  -0.212  -0.180  -0.089  -0.070
 7  9  20.000  20.000   1.833   4.108   3.479   2.108   0.472  -0.437  -0.655  -0.515  -0.235  -0.099   0.020   0.031   0.082   0.125   0.139   0.166   0.156
 7 10  20.000  20.000  20.000   3.867   4.337   2.690   0.897   0.050  -0.251  -0.432  -0.319  -0.270  -0.045  -0.001   0.005   0.042   0.093   0.177   0.185
 7 11  20.000  20.000  20.000   1.111   0.402  -0.724  -1.124  -0.963  -0.576  -0.279  -0.030   0.015  -0.047   0.146   0.221   0.228   0.212   0.199   0.161
 7 12  20.000  20.000  20.000   1.653   2.042   0.246  -0.366  -0.588  -0.467  -0.367  -0.095  -0.072  -0.073   0.013   0.057   0.137   0.121   0.167   0.183
 7 13  20.000  20.000  20.000  20.000  -1.829  -2.273   0.481  -0.255  -0.601  -0.498   0.034   0.001   0.185   0.144   0.144   0.166   0.176   0.296   0.304
 7 14  20.000  20.000  20.000  20.000  20.000  20.000   3.054   1.321   0.661   0.234  -0.025  -0.174  -0.120  -0.120  -0.122  -0.169  -0.070   0.016   0.054
 7 15  20.000  20.000  20.000  20.000   3.095   1.925   0.233  -0.399  -0.484  -0.352  -0.123  -0.079   0.017  -0.027   0.010   0.037   0.066   0.160   0.159
 7 16  20.000  20.000  20.000  20.000   4.304   2.980   1.313   0.201   0.044   0.004   0.061   0.001   0.021  -0.049  -0.077  -0.025  -0.067  -0.027  -0.054
 7 17  20.000  20.000  20.000  20.000   0.484  -0.787  -1.055  -0.927  -0.459  -0.229   0.056   0.070   0.236   0.141   0.089   0.105   0.134   0.172   0.070
 7 18  20.000  20.000  20.000   2.989   1.612   0.604   0.321  -0.096  -0.207  -0.152  -0.027  -0.175  -0.222  -0.238   0.045   0.128   0.150   0.149   0.114
 7 19  20.000  20.000  -0.396   0.780   1.501   0.603   0.530   0.363   0.073   0.063  -0.004  -0.089  -0.256  -0.257  -0.060   0.040   0.045   0.075   0.161
