 4 12   2.141   2.141   2.141  -1.158  -1.613  -1.570  -1.202  -1.074  -0.540  -0.326  -0.082  -0.078  -0.070  -0.178  -0.124  -0.297   0.007   0.041   0.060   0.107   0.001   0.025   0.131   0.125   0.134   0.106   0.154   0.141   0.182   0.091   0.101     nan
 4 13   1.240   1.240   1.240   1.240   1.240   1.240   1.240   1.240  -0.101   0.016  -0.159  -0.380  -0.253  -0.042  -0.261   0.225  -0.073   0.086   0.034   0.003  -0.043  -0.061   0.031   0.004   0.056   0.065  -0.056   0.186   0.092  -0.076   0.060     nan
 4 14   1.590   1.590   1.590   1.590   1.590   1.590  -0.632  -0.849  -0.676  -0.565  -0.224  -0.254   0.007  -0.063  -0.222  -0.015   0.099  -0.077  -0.023  -0.159  -0.032   0.265   0.278   0.281   0.102  -0.059   0.100   0.051   0.004   0.091   0.036     nan
 4 15   1.751   1.751   1.751   1.751  -1.099  -0.564  -0.663  -0.982  -0.793  -0.635  -0.710  -0.361  -0.194  -0.347  -0.222  -0.154  -0.019  -0.019  -0.136   0.184   0.013   0.179   0.331   0.175   0.000   0.186   0.115   0.261   0.266   0.104   0.160     nan
 4 16   1.817   1.817   1.817   1.817   1.817   1.817   1.817   0.159   0.476   0.478   0.418   0.074  -0.105   0.006  -0.156  -0.087  -0.152   0.132  -0.180   0.002  -0.111  -0.033   0.020   0.080   0.037  -0.029   0.007   0.049   0.055  -0.008   0.006     nan
 4 17   1.729   1.729   1.729   1.729  -0.956  -0.856  -0.830  -0.403  -0.271  -0.171  -0.086  -0.084  -0.063   0.047  -0.153  -0.314  -0.205  -0.026  -0.107  -0.074   0.017  -0.005   0.201   0.098   0.089   0.037   0.093  -0.032   0.185   0.166   0.095     nan
 4 18   2.401   2.401  -2.716  -2.236  -2.021  -1.808  -1.491  -0.906  -0.820  -0.563  -0.272  -0.247  -0.177  -0.243  -0.283  -0.283  -0.201  -0.075   0.116   0.146   0.148   0.155   0.203   0.254   0.185   0.156   0.302   0.182   0.303   0.209   0.302     nan
 4 19   1.731   1.731  -3.150  -2.845  -2.326  -1.755  -1.542  -1.216  -0.914  -0.601  -0.119  -0.455  -0.167  -0.275  -0.270  -0.247   0.125   0.046   0.100   0.042   0.125   0.339   0.172   0.141   0.310   0.235   0.380   0.229   0.222   0.316   0.237     nan
 5  5   3.703   3.703   3.703   3.703   3.703   1.905   0.890   0.205  -0.192  -0.386  -0.501  -0.604  -0.524  -0.411  -0.155  -0.052  -0.035  -0.001   0.003  -0.036  -0.064   0.013  -0.002   0.043   0.071   0.127   0.196   0.175   0.176   0.202   0.191     nan
 5  6   3.702   3.702   3.702   3.702   1.646   2.282   1.376   0.735   0.284  -0.078  -0.280  -0.312  -0.296  -0.181  -0.116  -0.030  -0.067  -0.100  -0.110  -0.073  -0.002  -0.002   0.009   0.006   0.056   0.102   0.106   0.098   0.068   0.066   0.068     nan
 5  7   3.125   3.125   3.125   3.125   3.125   3.125   1.192   0.486   0.118  -0.052  -0.268  -0.339  -0.288  -0.151  -0.062   0.005   0.004  -0.047  -0.028  -0.028  -0.007   0.037   0.037   0.042   0.034   0.097   0.058   0.047   0.050   0.011   0.002     nan
 5  8   3.207   3.207   3.207   3.207   3.207   3.207   3.207   2.124   1.207   0.630   0.205  -0.019  -0.067  -0.221  -0.225  -0.257  -0.329  -0.394  -0.310  -0.208  -0.082   0.055   0.043   0.056   0.110   0.139   0.134   0.119   0.179   0.195   0.212     nan
 5  9   3.460   3.460   3.460   3.460   3.460   3.460   2.125   0.298  -0.098  -0.280  -0.497  -0.470  -0.402  -0.264  -0.139  -0.074  -0.093  -0.079  -0.069  -0.035  -0.029   0.012   0.012   0.050   0.090   0.099   0.113   0.128   0.128   0.148   0.174     nan
 5 10   2.954   2.954   2.954   2.954   2.954   2.954   1.246   0.350   0.057  -0.200  -0.184  -0.345  -0.424  -0.271  -0.212  -0.016  -0.073  -0.090  -0.089  -0.010   0.027   0.081   0.074   0.112   0.061   0.094   0.100   0.093   0.082   0.051   0.021     nan
 5 11   2.688   2.688   2.688   2.688   2.688   0.663   0.274  -0.401  -0.520  -0.194  -0.214  -0.272  -0.098  -0.187   0.012   0.072   0.056  -0.044  -0.034  -0.033   0.050   0.087   0.010   0.011   0.016   0.029   0.035   0.032   0.035   0.025   0.070     nan
